# omega0=1, alpha=0.20
# theta0=-0.80, theta_dot0=0.12
# t_start=0.00, t_end=150.00, h=0.01
#   t          x(t)                 v(t)       
1.362880012993992e+02 -3.001210152133467e+01 1.110126955903654e+00
1.364022410322571e+02 -2.988781736351752e+01 1.066069735457290e+00
1.365164807651149e+02 -2.976842165296528e+01 1.024757448564301e+00
1.366307204979728e+02 -2.965353231047055e+01 9.873510783831966e-01
1.367449602308307e+02 -2.954264740455209e+01 9.547911517420273e-01
1.368591999636886e+02 -2.943516901266103e+01 9.278225650855280e-01
1.369734396965464e+02 -2.933042377749080e+01 9.070268001764534e-01
1.370876794294043e+02 -2.922767957277866e+01 8.928571924767852e-01
1.372019191622622e+02 -2.912615812369431e+01 8.856740382821151e-01
1.373161588951200e+02 -2.902504373635217e+01 8.857773003452640e-01
1.374303986279779e+02 -2.892348850333215e+01 8.934353868891435e-01
1.375446383608358e+02 -2.882061449948201e+01 9.089088990318411e-01
1.376588780936936e+02 -2.871551359852349e+01 9.324683688139759e-01
1.377731178265515e+02 -2.860724565865879e+01 9.644048611336720e-01
1.378873575594094e+02 -2.849483597487844e+01 1.005031907991123e+00
1.380015972922672e+02 -2.837727310495992e+01 1.054676606594044e+00
1.381158370251251e+02 -2.825350846955986e+01 1.113656887105074e+00
1.382300767579830e+02 -2.812245952123490e+01 1.182241035583795e+00
1.383443164908408e+02 -2.798301877333707e+01 1.260584744153125e+00
1.384585562236987e+02 -2.783407154534055e+01 1.348640642950127e+00
1.385727959565566e+02 -2.767452582412224e+01 1.446036124419699e+00
1.386870356894144e+02 -2.750335797092630e+01 1.551918345220592e+00
1.388012754222723e+02 -2.731967779153674e+01 1.664771956745674e+00
1.389155151551302e+02 -2.712281524203748e+01 1.782226717005963e+00
1.390297548879880e+02 -2.691242816284713e+01 1.900889056340725e+00
1.391439946208459e+02 -2.668862540626571e+01 2.016251639786077e+00
1.392582343537038e+02 -2.645209254417377e+01 2.122751018913986e+00
1.393724740865617e+02 -2.620419912817138e+01 2.214043082789671e+00
1.394867138194195e+02 -2.594705995829714e+01 2.283534437556145e+00
1.396009535522774e+02 -2.568352211229589e+01 2.325137823935572e+00
1.397151932851353e+02 -2.541705845540677e+01 2.334124981944795e+00
1.398294330179931e+02 -2.515156771913341e+01 2.307871549753383e+00
1.399436727508510e+02 -2.489110620301232e+01 2.246277138616192e+00
1.400579124837089e+02 -2.463959709470572e+01 2.151725893343917e+00
1.401721522165667e+02 -2.440057068099400e+01 2.028600480023992e+00
1.402863919494246e+02 -2.417697874290518e+01 1.882503553459553e+00
1.404006316822825e+02 -2.397110409662046e+01 1.719407882777986e+00
1.405148714151403e+02 -2.378456163700998e+01 1.544930830788278e+00
1.406291111479982e+02 -2.361836942376128e+01 1.363843864657976e+00
1.407433508808561e+02 -2.347306114735983e+01 1.179835101889510e+00
1.408575906137139e+02 -2.334881326271809e+01 9.954791353878489e-01
1.409718303465718e+02 -2.324556709380633e+01 8.123430566389876e-01
1.410860700794297e+02 -2.316313432579925e+01 6.311613105062366e-01
1.412003098122875e+02 -2.310128104586783e+01 4.520298895749105e-01
1.413145495451454e+02 -2.305978996974526e+01 2.745907436996645e-01
1.414287892780033e+02 -2.303850281134027e+01 9.819407160856219e-02
1.415430290108611e+02 -2.303734545420458e+01 -7.796232631628359e-02
1.416572687437190e+02 -2.305633824972035e+01 -2.547106518371274e-01
1.417715084765769e+02 -2.309559286625070e+01 -4.327983669045168e-01
1.418857482094348e+02 -2.315529598282138e+01 -6.127709756817246e-01
1.419999879422926e+02 -2.323567901627844e+01 -7.948434769875732e-01
1.421142276751505e+02 -2.333697224302919e+01 -9.787553033071714e-01
1.422284674080084e+02 -2.345934144248333e+01 -1.163610457437938e+00
1.423427071408662e+02 -2.360280597466598e+01 -1.347715643284460e+00
1.424569468737241e+02 -2.376713951359667e+01 -1.528444684225581e+00
1.425711866065820e+02 -2.395175891051517e+01 -1.702175434995483e+00
1.426854263394398e+02 -2.415561283708585e+01 -1.864359759190826e+00
1.427996660722977e+02 -2.437708898471319e+01 -2.009787306153309e+00
1.429139058051556e+02 -2.461396431570789e+01 -2.133077095974674e+00
1.430281455380134e+02 -2.486342361299493e+01 -2.229370665336577e+00
1.431423852708713e+02 -2.512216392885427e+01 -2.295117526493905e+00
1.432566250037292e+02 -2.538658562330151e+01 -2.328771777277740e+00
1.433708647365870e+02 -2.565304835662235e+01 -2.331202763929532e+00
1.434851044694449e+02 -2.591815087897315e+01 -2.305688745196713e+00
1.435993442023028e+02 -2.617898547403711e+01 -2.257490978319169e+00
1.437135839351606e+02 -2.643332539424453e+01 -2.193136255682572e+00
1.438278236680185e+02 -2.667972305844271e+01 -2.119606581427973e+00
1.439420634008764e+02 -2.691751951290983e+01 -2.043622151036402e+00
1.440563031337342e+02 -2.714678316463792e+01 -1.971131704959968e+00
1.441705428665921e+02 -2.736820382083065e+01 -1.907037923591254e+00
1.442847825994500e+02 -2.758296721841335e+01 -1.855120684431697e+00
1.443990223323079e+02 -2.779262891055720e+01 -1.818090380934453e+00
1.445132620651657e+02 -2.799899829208481e+01 -1.797701268225793e+00
1.446275017980236e+02 -2.820403622207281e+01 -1.794868220764783e+00
1.447417415308815e+02 -2.840976426476465e+01 -1.809748476117539e+00
1.448559812637393e+02 -2.861818018226059e+01 -1.841767095364220e+00
1.449702209965972e+02 -2.883117275185359e+01 -1.889579792321513e+00
1.450844607294551e+02 -2.905042906474180e+01 -1.950981039354709e+00
1.451987004623129e+02 -2.927732925257612e+01 -2.022781331372406e+00
1.453129401951708e+02 -2.951282737219140e+01 -2.100696430596857e+00
1.454271799280287e+02 -2.975732322095683e+01 -2.179311271686074e+00
1.455414196608865e+02 -3.001053789532301e+01 -2.252194588866809e+00
1.456556593937444e+02 -3.027141450598357e+01 -2.312234275668240e+00
1.457698991266023e+02 -3.053807157230183e+01 -2.352223982930228e+00
1.458841388594601e+02 -3.080783601750804e+01 -2.365654374007919e+00
1.459983785923180e+02 -3.107737189526581e+01 -2.347566649428228e+00
1.461126183251759e+02 -3.134290020480858e+01 -2.295255832464152e+00
1.462268580580337e+02 -3.160048027689049e+01 -2.208616355556815e+00
1.463410977908916e+02 -3.184630428374895e+01 -2.090019926295541e+00
1.464553375237495e+02 -3.207695232609043e+01 -1.943767089093705e+00
1.465695772566073e+02 -3.228956829866969e+01 -1.775284498483514e+00
1.466838169894652e+02 -3.248194012567183e+01 -1.590289392012419e+00
1.467980567223231e+02 -3.265249172325721e+01 -1.394103330906620e+00
1.469122964551810e+02 -3.280020997320779e+01 -1.191208147857224e+00
1.470265361880388e+02 -3.292453536215096e+01 -9.850487994512367e-01
1.471407759208967e+02 -3.302524190914718e+01 -7.780318618397072e-01
1.472550156537546e+02 -3.310232476591535e+01 -5.716497686914366e-01
1.473692553866124e+02 -3.315590613834911e+01 -3.666683417549231e-01
1.474834951194703e+02 -3.318616407594205e+01 -1.633340860256899e-01
1.475977348523282e+02 -3.319328485584357e+01 3.842255341983769e-02
1.477119745851860e+02 -3.317743789434081e+01 2.387965269521092e-01
1.478262143180439e+02 -3.313877172999948e+01 4.379293467181564e-01
1.479404540509018e+02 -3.307742997091874e+01 6.357376268299778e-01
1.480546937837596e+02 -3.299358658064853e+01 8.317457919730636e-01
1.481689335166175e+02 -3.288749995709496e+01 1.024925482113942e+00
1.482831732494754e+02 -3.275958444578473e+01 1.213553980129893e+00
1.483974129823332e+02 -3.261049581065375e+01 1.395116740009302e+00
1.485116527151911e+02 -3.244122357005542e+01 1.566291849525616e+00
1.486258924480490e+02 -3.225317829196112e+01 1.723061276033973e+00
1.487401321809068e+02 -3.204825704038200e+01 1.860986813346000e+00
1.488543719137647e+02 -3.182886723022000e+01 1.975660234918049e+00
1.489686116466226e+02 -3.159789076916341e+01 2.063286680822694e+00
1.490828513794804e+02 -3.135857847283657e+01 2.121300684906303e+00
1.491970911123383e+02 -3.111437895386478e+01 2.148872104384632e+00
1.493113308451962e+02 -3.086872280825236e+01 2.147163061932808e+00
1.494255705780540e+02 -3.062479584344812e+01 2.119257229990002e+00
1.495398103109119e+02 -3.038533875384226e+01 2.069778738360923e+00
1.496540500437698e+02 -3.015250332023205e+01 2.004306732124478e+00
1.497682897766277e+02 -2.992778009662481e+01 1.928734557198441e+00
1.498825295094855e+02 -2.971199582973865e+01 1.848708600293722e+00
1.499967692423434e+02 -2.950536621644218e+01 1.769229070242730e+00

