# m=1, k=39.4784, p=2
# x0=0, v0=1
# t_start=0, t_end=25, h=0.001
#   t          x(t)               v(t)               KE(t)              PE(x(t)) 
14.2100  1.273415828608264e-15  -2.827541101578442e-15  3.997494340557713e-30  3.200886160734663e-29
14.2200  1.245452025982299e-15  -2.765449207080979e-15  3.823854658472408e-30  3.061848851862906e-29
14.2300  1.218102299481144e-15  -2.704720830645246e-15  3.657757385863154e-30  2.928850924677210e-29
14.2400  1.191353164190316e-15  -2.645326029852514e-15  3.498874902107631e-30  2.801630045769034e-29
14.2500  1.165191431319721e-15  -2.587235519809953e-15  3.346893817483140e-30  2.679935276740268e-29
14.2600  1.139604201700861e-15  -2.530420658711578e-15  3.201514355017167e-30  2.563526579236658e-29
14.2700  1.114578859426836e-15  -2.474853433716260e-15  3.062449759188580e-30  2.452174341481199e-29
14.2800  1.090103065632008e-15  -2.420506447135866e-15  2.929425730313147e-30  2.345658925373533e-29
14.2900  1.066164752408268e-15  -2.367352902926699e-15  2.802179883497734e-30  2.243770233262065e-29
14.3000  1.042752116854892e-15  -2.315366593477570e-15  2.680461231095964e-30  2.146307293534241e-29
14.3100  1.019853615259066e-15  -2.264521886688020e-15  2.564029687644535e-30  2.053077864207604e-29
14.3200  9.974579574041996e-16  -2.214793713330280e-15  2.452655596303666e-30  1.963898053739717e-29
14.3300  9.755541010032363e-16  -2.166157554688775e-15  2.346119275867626e-30  1.878591958309014e-29
14.3400  9.541312462541947e-16  -2.118589430471047e-15  2.244210587451817e-30  1.796991314851122e-29
14.3500  9.331788305152772e-16  -2.072065886984158e-15  2.146728520001724e-30  1.718935169166304e-29
14.3600  9.126865230969079e-16  -2.026563985570739e-15  2.053480793806180e-30  1.644269558443352e-29
14.3700  8.926442201681355e-16  -1.982061291298967e-15  1.964283481232863e-30  1.572847207573727e-29
14.3800  8.730420397748924e-16  -1.938535861900916e-15  1.878960643937963e-30  1.504527238656958e-29
14.3900  8.538703169676481e-16  -1.895966236953817e-15  1.797343985834409e-30  1.439174893124274e-29
14.4000  8.351195990360597e-16  -1.854331427298895e-15  1.719272521134178e-30  1.376661265932399e-29
14.4100  8.167806408482679e-16  -1.813610904692557e-15  1.644592256809877e-30  1.316863051303206e-29
14.4200  7.988444002925394e-16  -1.773784591684850e-15  1.573155888849296e-30  1.259662299507702e-29
14.4300  7.813020338190112e-16  -1.734832851720173e-15  1.504822511703774e-30  1.204946184214629e-29
14.4400  7.641448920793344e-16  -1.696736479455378e-15  1.439457340357316e-30  1.152606779944769e-29
14.4500  7.473645156620727e-16  -1.659476691290486e-15  1.376931444468209e-30  1.102540849191992e-29
14.4600  7.309526309217478e-16  -1.623035116107340e-15  1.317121494058783e-30  1.054649638791166e-29
14.4700  7.149011458994788e-16  -1.587393786211638e-15  1.259909516251660e-30  1.008838685131246e-29
14.4800  6.992021463332034e-16  -1.552535128473875e-15  1.205182662572695e-30  9.650176278293593e-30
14.4900  6.838478917555123e-16  -1.518441955664825e-15  1.152832986361609e-30  9.231000314983467e-30
14.5000  6.688308116771742e-16  -1.485097457981298e-15  1.102757229851256e-30  8.830032152562137e-30
14.5100  6.541435018544706e-16  -1.452485194757980e-15  1.054856620495564e-30  8.446480896412015e-30
14.5200  6.397787206384965e-16  -1.420589086361292e-15  1.009036676144405e-30  8.079590006107971e-30
14.5300  6.257293854046316e-16  -1.389393406261239e-15  9.652070186811038e-31  7.728635803169820e-30
14.5400  6.119885690604173e-16  -1.358882773277377e-15  9.232811957550083e-31  7.392926043633726e-30
14.5500  5.985494966301209e-16  -1.329042143995045e-15  8.831765102574736e-31  7.071798552627035e-30
14.5600  5.854055419143009e-16  -1.299856805348136e-15  8.448138572049308e-31  6.764619918253243e-30
14.5700  5.725502242227273e-16  -1.271312367364748e-15  8.081175677072799e-31  6.470784242210847e-30
14.5800  5.599772051790464e-16  -1.243394756072143e-15  7.730152597138516e-31  6.189711944681753e-30
14.5900  5.476802855956135e-16  -1.216090206557502e-15  7.394376952425336e-31  5.920848621131878e-30
14.6000  5.356534024169537e-16  -1.189385256181072e-15  7.073186438104576e-31  5.663663948769059e-30
14.6100  5.238906257303428e-16  -1.163266737938347e-15  6.765947517968616e-31  5.417650640501291e-30
14.6200  5.123861558420363e-16  -1.137721773968008e-15  6.472054174804553e-31  5.182323444332039e-30
14.6300  5.011343204177011e-16  -1.112737769202435e-15  6.190926715048062e-31  4.957218186218904e-30
14.6400  4.901295716856445e-16  -1.088302405157651e-15  5.922010625359642e-31  4.741890854507799e-30
14.6500  4.793664837014582e-16  -1.064403633859628e-15  5.664775478867903e-31  4.535916724136651e-30
14.6600  4.688397496727310e-16  -1.041029671903979e-15  5.418713888922531e-31  4.338889518881215e-30
14.6700  4.585441793425085e-16  -1.018168994646094e-15  5.183340508293187e-31  4.150420609990482e-30
14.6800  4.484746964302118e-16  -9.958103305188558e-16  4.958191071840363e-31  3.970138249631092e-30
14.6900  4.386263361287536e-16  -9.739426554751425e-16  4.742821480769861e-31  3.797686837628721e-30
14.7000  4.289942426566157e-16  -9.525551875523659e-16  4.536806926664615e-31  3.632726220060116e-30
14.7100  4.195736668636825e-16  -9.316373815563734e-16  4.339741053566079e-31  3.474931018312266e-30
14.7200  4.103599638896497e-16  -9.111789238620898e-16  4.151235156452380e-31  3.323989987285333e-30
14.7300  4.013485908738535e-16  -8.911697273283335e-16  3.970917414532281e-31  3.179605401473403e-30
14.7400  3.925351047153913e-16  -8.715999263243045e-16  3.798432157842665e-31  3.041492467712117e-30
14.7500  3.839151598824294e-16  -8.524598718652858e-16  3.633439165702898e-31  2.909378763434875e-30
14.7600  3.754845062696176e-16  -8.337401268551667e-16  3.475612995642348e-31  2.783003699329572e-30
14.7700  3.672389871025540e-16  -8.154314614334360e-16  3.324642341477346e-31  2.662118005335969e-30
14.7800  3.591745368882681e-16  -7.975248484243548e-16  3.180229419271450e-31  2.546483238969894e-30
14.7900  3.512871794107087e-16  -7.800114588860647e-16  3.042089379967835e-31  2.435871315004393e-30
14.8000  3.435730257702525e-16  -7.628826577574344e-16  2.909949747535234e-31  2.330064055580214e-30
14.8100  3.360282724662628e-16  -7.461299996005024e-16  2.783549881519228e-31  2.228852759858178e-30
14.8200  3.286491995217555e-16  -7.297452244364123e-16  2.662640462938749e-31  2.132037792364632e-30
14.8300  3.214321686492463e-16  -7.137202536727909e-16  2.546983002513765e-31  2.039428189217977e-30
14.8400  3.143736214568755e-16  -6.980471861205582e-16  2.436349370254146e-31  1.950841281459600e-30
14.8500  3.074700776939259e-16  -6.827182940982096e-16  2.330521345481847e-31  1.866102334746226e-30
14.8600  3.007181335348683e-16  -6.677260196216442e-16  2.229290186398822e-31  1.785044204692995e-30
14.8700  2.941144599010890e-16  -6.530629706776649e-16  2.132456218351683e-31  1.707507007187454e-30
14.8800  2.876558008194714e-16  -6.387219175793102e-16  2.039828439980956e-31  1.633337803024153e-30
14.8900  2.813389718170230e-16  -6.246957894012222e-16  1.951224146478081e-31  1.562390296237826e-30
14.9000  2.751608583507552e-16  -6.109776704932930e-16  1.866468569207055e-31  1.494524545540089e-30
14.9100  2.691184142720436e-16  -5.975607970708705e-16  1.785394530979870e-31  1.429606688290524e-30
14.9200  2.632086603247088e-16  -5.844385538798410e-16  1.707842116305799e-31  1.367508676457651e-30
14.9300  2.574286826760809e-16  -5.716044709349464e-16  1.633658355964100e-31  1.308108024049004e-30
14.9400  2.517756314803190e-16  -5.590522203297270e-16  1.562696925277988e-31  1.251287565512115e-30
14.9500  2.462467194732819e-16  -5.467756131165170e-16  1.494817855494715e-31  1.196935224629875e-30
14.9600  2.408392205982536e-16  -5.347685962549534e-16  1.429887257702467e-31  1.144943793454405e-30
14.9700  2.355504686618486e-16  -5.230252496274957e-16  1.367777058739521e-31  1.095210720843417e-30
14.9800  2.303778560194312e-16  -5.115397831204836e-16  1.308364748574757e-31  1.047637910181942e-30
14.9900  2.253188322894048e-16  -5.003065337692926e-16  1.251533138661221e-31  1.002131525890444e-30
15.0000  2.203709030957336e-16  -4.893199629661827e-16  1.197170130786132e-31  9.586018083376728e-31
15.0100  2.155316288380783e-16  -4.785746537294620e-16  1.145168495961372e-31  9.169628967931648e-31
15.0200  2.107986234889396e-16  -4.680653080326157e-16  1.095425662918337e-31  8.771326600701851e-31
15.0300  2.061695534172159e-16  -4.577867441920904e-16  1.047843515789972e-31  8.390325345250479e-31
15.0400  2.016421362375949e-16  -4.477338943124389e-16  1.002328200580911e-31  8.025873690932860e-31
15.0500  1.972141396852129e-16  -4.379018017875710e-16  9.587899400440057e-32  7.677252770570039e-31
15.0600  1.928833805150257e-16  -4.282856188568741e-16  9.171428565980781e-32  7.343774942510294e-31
15.0700  1.886477234253490e-16  -4.188806042150016e-16  8.773048029376241e-32  7.024782434281844e-31
15.0800  1.845050800050378e-16  -4.096821206741499e-16  8.391972000003435e-32  6.719646045161412e-31
15.0900  1.804534077037852e-16  -4.006856328776699e-16  8.027448819728942e-32  6.427763905099440e-31
15.1000  1.764907088250329e-16  -3.918867050638883e-16  7.678759480291547e-32  6.148560287554067e-31
15.1100  1.726150295409975e-16  -3.832809988790332e-16  7.345216205085475e-32  5.881484473892184e-31
15.1200  1.688244589293261e-16  -3.748642712381888e-16  7.026161092546920e-32  5.626009667117646e-31
15.1300  1.651171280309073e-16  -3.666323722332208e-16  6.720964818467948e-32  5.381631952784002e-31
15.1400  1.614912089283713e-16  -3.585812430866449e-16  6.429025394678175e-32  5.147869305042228e-31
15.1500  1.579449138448266e-16  -3.507069141504268e-16  6.149766981645743e-32  4.924260635862841e-31
15.1600  1.544764942623883e-16  -3.430055029487283e-16  5.882638752655504e-32  4.710364885557132e-31
15.1700  1.510842400600625e-16  -3.354732122636337e-16  5.627113807324052e-32  4.505760152803508e-31
15.1800  1.477664786705634e-16  -3.281063282629130e-16  5.382688132308522e-32  4.310042862463006e-31
15.1900  1.445215742556453e-16  -3.209012186688994e-16  5.148879607159240e-32  4.122826969542516e-31
15.2000  1.413479268995453e-16  -3.138543309675771e-16  4.925227053355272e-32  3.943743197735547e-31
15.2100  1.382439718201365e-16  -3.069621906569971e-16  4.711289324647132e-32  3.772438311038611e-31
15.2200  1.352081785974051e-16  -3.002213995341574e-16  4.506644436912408e-32  3.608574417006483e-31
15.2300  1.322390504188695e-16  -2.936286340195025e-16  4.310888735807947e-32  3.451828300272079e-31
15.2400  1.293351233415692e-16  -2.871806435182166e-16  4.123636100576851e-32  3.301890785016291e-31
15.2500  1.264949655702612e-16  -2.808742488175022e-16  3.944517182439806e-32  3.158466125130310e-31
15.2600  1.237171767514659e-16  -2.747063405190535e-16  3.773178676068508e-32  3.021271420867561e-31
15.2700  1.210003872830166e-16  -2.686738775059531e-16  3.609282622704194e-32  2.890036060834589e-31
15.2800  1.183432576387702e-16  -2.627738854432343e-16  3.452505743546702e-32  2.764501188220267e-31
15.2900  1.157444777081476e-16  -2.570034553113712e-16  3.302538802099199e-32  2.644419190210472e-31
15.3000  1.132027661501772e-16  -2.513597419719723e-16  3.159085994210825e-32  2.529553209581125e-31
15.3100  1.107168697617237e-16  -2.458399627649714e-16  3.021864364614126e-32  2.419676677506223e-31
15.3200  1.082855628595900e-16  -2.404413961366237e-16  2.890603248806441e-32  2.314572866659353e-31
15.3300  1.059076466761886e-16  -2.351613802976307e-16  2.765043739174345e-32  2.214034463727196e-31
15.3400  1.035819487684830e-16  -2.299973119107320e-16  2.644938174308128e-32  2.117863160491813e-31
15.3500  1.013073224399095e-16  -2.249466448071172e-16  2.530049650498967e-32  2.025869262675145e-31
15.3600  9.908264617499232e-17  -2.200068887310253e-16  2.420151554455288e-32  1.937871315774180e-31
15.3700  9.690682308637562e-17  -2.151756081119121e-16  2.315027116316560e-32  1.853695747148780e-31
15.3800  9.477878037399754e-17  -2.104504208635804e-16  2.214468982082906e-32  1.773176523656173e-31
15.3900  9.269746879614100e-17  -2.058289972096808e-16  2.118278804617139e-32  1.696154824156824e-31
15.4000  9.066186215210009e-17  -2.013090585350042e-16  2.026266852412488e-32  1.622478726245711e-31
15.4100  8.867095677620681e-17  -1.968883762619999e-16  1.938251635354342e-32  1.552002906591099e-31
15.4200  8.672377104296891e-17  -1.925647707519642e-16  1.854059546737826e-32  1.484588354289731e-31
15.4300  8.481934488307465e-17  -1.883361102303596e-16  1.773524520835109e-32  1.420102096673052e-31
15.4400  8.295673931002613e-17  -1.842003097357327e-16  1.696487705336994e-32  1.358416937023625e-31
15.4500  8.113503595716728e-17  -1.801553300917140e-16  1.622797148022722e-32  1.299411203684383e-31
15.4600  7.935333662487891e-17  -1.761991769015922e-16  1.552307497039928e-32  1.242968510065870e-31
15.4700  7.761076283771695e-17  -1.723298995649670e-16  1.484879714203582e-32  1.188977525078066e-31
15.4800  7.590645541127602e-17  -1.685455903159970e-16  1.420380800748395e-32  1.137331753534002e-31
15.4900  7.423957402856429e-17  -1.648443832827654e-16  1.358683534993763e-32  1.087929326092012e-31
15.5000  7.260929682568123e-17  -1.612244535673038e-16  1.299666221403785e-32  1.040672798322284e-31
15.5100  7.101481998659361e-17  -1.576840163458170e-16  1.243212450547394e-32  9.954689585013884e-32
15.5200  6.945535734681007e-17  -1.542213259886670e-16  1.189210869485135e-32  9.522286437556621e-32
15.5300  6.793014000575915e-17  -1.508346751996824e-16  1.137554962129684e-32  9.108665641907952e-32
15.5400  6.643841594767886e-17  -1.475223941743670e-16  1.088142839146866e-32  8.713011346607168e-32
15.5500  6.497944967083181e-17  -1.442828497765953e-16  1.040877036982778e-32  8.334543138439678e-32
15.5600  6.355252182486271e-17  -1.411144447333863e-16  9.956643256205974e-33  7.972514503101319e-32
15.5700  6.215692885611888e-17  -1.380156168473612e-16  9.524155246878810e-33  7.626211352726915e-32
15.5800  6.079198266075997e-17  -1.349848382264936e-16  9.110453275516318e-33  7.294950617378852e-32
15.5900  5.945701024548496e-17  -1.320206145307752e-16  8.714721330541762e-33  6.978078897717341e-32
15.6000  5.815135339570963e-17  -1.291214842354246e-16  8.336178845579500e-33  6.674971176194774e-32
15.6100  5.687436835103056e-17  -1.262860179102751e-16  7.974079159817164e-33  6.385029584232110e-32
15.6200  5.562542548781609e-17  -1.235128175149874e-16  7.627708045245291e-33  6.107682222945630e-32
15.6300  5.440390900876726e-17  -1.208005157097391e-16  7.296382297869463e-33  5.842382035097861e-32
15.6400  5.320921663929606e-17  -1.181477751810511e-16  6.979448390116101e-33  5.588605726047786e-32
15.6500  5.204075933057102e-17  -1.155532879824189e-16  6.676281181773919e-33  5.345852731571836e-32
15.6600  5.089796096908378e-17  -1.130157748894231e-16  6.386282686928374e-33  5.113644230519775e-32
15.6700  4.978025809259364e-17  -1.105339847690016e-16  6.108880894456938e-33  4.891522200358018e-32
15.6800  4.868709961230972e-17  -1.081066939625728e-16  5.843528639758684e-33  4.679048513737392e-32
15.6900  4.761794654117403e-17  -1.057327056827043e-16  5.589702525492685e-33  4.475804074303431e-32
15.7000  4.657227172811124e-17  -1.034108494230316e-16  5.346901889196456e-33  4.281387990044576e-32
15.7100  4.554955959811435e-17  -1.011399803811339e-16  5.114647815748072e-33  4.095416782547765e-32
15.7200  4.454930589803792e-17  -9.891897889408382e-17  4.892482192724100e-33  3.917523630601686e-32
15.7300  4.357101744797367e-17  -9.674674988639248e-17  4.679966806790091e-33  3.747357646655743e-32
15.7400  4.261421189808568e-17  -9.462222233007690e-17  4.476682479341251e-33  3.584583184707548e-32
15.7500  4.167841749078551e-17  -9.254434871658469e-17  4.282228239688415e-33  3.428879178253816e-32
15.7600  4.076317282812990e-17  -9.051210454031481e-17  4.096220534158438e-33  3.279938506998770e-32
15.7700  3.986802664432620e-17  -8.852448779348018e-17  3.918292469549011e-33  3.137467391070897e-32
15.7800  3.899253758323364e-17  -8.658051847206298e-17  3.748093089445619e-33  3.001184811553209e-32
15.7900  3.813627398075057e-17  -8.467923809261885e-17  3.585286681973216e-33  2.870821956184002e-32
15.8000  3.729881365198039e-17  -8.281970921969205e-17  3.429552117617172e-33  2.746121689134779e-32
15.8100  3.647974368307120e-17  -8.100101500360835e-17  3.280582215807392e-33  2.626838043819498e-32
15.8200  3.567866022762673e-17  -7.922225872841795e-17  3.138083139016197e-33  2.512735737734740e-32
15.8300  3.489516830758783e-17  -7.748256336976529e-17  3.001773813174847e-33  2.403589708373814e-32
15.8400  3.412888161848669e-17  -7.578107116246804e-17  2.871385373265523e-33  2.299184669299435e-32
15.8500  3.337942233897753e-17  -7.411694317759175e-17  2.746660632995182e-33  2.199314685499315e-32
15.8600  3.264642094455004e-17  -7.248935890881191e-17  2.627353577505274e-33  2.103782767187114e-32
15.8700  3.192951602533343e-17  -7.089751586785946e-17  2.513228878116692e-33  2.012400481247480e-32
15.8800  3.122835410790160e-17  -6.934062918884995e-17  2.404061428152795e-33  1.924987579558824e-32
